State,Place Name,Rating,Description,Website,Location Link,Food Recommendation Nearby,Accommodation Nearby,Address,Phone Number,Number,Category,Picture Link
Kuala Lumpur,Saidina Abu Bakar As-Siddiq Mosque,4.8,Architecture,https://itc.gov.my/listings/masjid-saidina-abu-bakar-as-siddiq/,https://goo.gl/maps/oUGLoHg3LtnkwcEe6,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:193","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Masjid Saidina Abu Bakar, Jalan Ara, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",+60322833707,322833707,Art and Culture,https://itc.gov.my/wp-content/uploads/2021/04/Masjid-Saidina-Abu-Bakar-As-Siddiq.jpg
Kuala Lumpur,Petronas Towers,4.7,Iconic skyscrapers towering 88 floors,https://www.petronastwintowers.com.my/,https://g.page/petronastwintowersofficial?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:175","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Concourse Level, Petronas Twin Tower, Lower Ground, Kuala Lumpur City Centre, 50088 Kuala Lumpur",+60323318080,323318080,Art and Culture,https://www.thorntontomasetti.com/sites/default/files/styles/paragraph_slideshow/public/klcc_4.jpg?itok=8Z9MMFz6
Kuala Lumpur,Petronas Towers,4.7,Iconic skyscrapers towering 88 floors,https://www.petronastwintowers.com.my/,https://g.page/petronastwintowersofficial?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:176","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Concourse Level, Petronas Twin Tower, Lower Ground, Kuala Lumpur City Centre, 50088 Kuala Lumpur",+60323318081,323318081,History,https://www.thorntontomasetti.com/sites/default/files/styles/paragraph_slideshow/public/klcc_4.jpg?itok=8Z9MMFz7
Kuala Lumpur,Petronas Towers,4.7,Iconic skyscrapers towering 88 floors,https://www.petronastwintowers.com.my/,https://g.page/petronastwintowersofficial?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:177","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Concourse Level, Petronas Twin Tower, Lower Ground, Kuala Lumpur City Centre, 50088 Kuala Lumpur",+60323318082,323318082,Outdoor,https://www.thorntontomasetti.com/sites/default/files/styles/paragraph_slideshow/public/klcc_4.jpg?itok=8Z9MMFz8
Kuala Lumpur,"Petrosains, The Discovery Centre",4.6,Interactive science learning center,http://www.petrosains.com.my/,https://goo.gl/maps/zHPMg3zQ3aM9v2HC7,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:178","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Petronas Twin Tower, Level 4, Kuala Lumpur City Centre, 50088 Kuala Lumpur",+60323318181,323318181,Kids Friendly,http://www.emily2u.com/wp-content/uploads/2018/07/1-Petrosains-The-Discovery-Centre.jpg
Kuala Lumpur,Aquaria KLCC,4.3,Large aquarium with sharks & a tunnel,https://aquariaklcc.com/,https://g.page/aquaria-klcc-kuala-lumpur?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:10","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Kuala Lumpur Convention Centre, Jalan Pinang, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",+60323331888,323331888,Amusement Park,http://www.gayatravel.com.my/ver4/wp-content/uploads/2014/08/Aquaria-KLCC.jpg
Kuala Lumpur,Aquaria KLCC,4.3,Large aquarium with sharks & a tunnel,https://aquariaklcc.com/,https://g.page/aquaria-klcc-kuala-lumpur?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:11","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Kuala Lumpur Convention Centre, Jalan Pinang, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",+60323331889,323331889,Art and Culture,http://www.gayatravel.com.my/ver4/wp-content/uploads/2014/08/Aquaria-KLCC.jpg
Kuala Lumpur,Aquaria KLCC,4.3,Large aquarium with sharks & a tunnel,https://aquariaklcc.com/,https://g.page/aquaria-klcc-kuala-lumpur?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:12","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Kuala Lumpur Convention Centre, Jalan Pinang, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",+60323331890,323331890,Kids Friendly,http://www.gayatravel.com.my/ver4/wp-content/uploads/2014/08/Aquaria-KLCC.jpg
Kuala Lumpur,Aquaria KLCC,4.3,Large aquarium with sharks & a tunnel,https://aquariaklcc.com/,https://g.page/aquaria-klcc-kuala-lumpur?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:13","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Kuala Lumpur Convention Centre, Jalan Pinang, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",+60323331891,323331891,Museum,http://www.gayatravel.com.my/ver4/wp-content/uploads/2014/08/Aquaria-KLCC.jpg
Kuala Lumpur,Aquaria KLCC,4.3,Large aquarium with sharks & a tunnel,https://aquariaklcc.com/,https://g.page/aquaria-klcc-kuala-lumpur?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:14","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Kuala Lumpur Convention Centre, Jalan Pinang, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",+60323331892,323331892,Outdoor,http://www.gayatravel.com.my/ver4/wp-content/uploads/2014/08/Aquaria-KLCC.jpg
Kuala Lumpur,Asy-Syakirin Mosque KLCC,4.7,Large contemporary Islamic center,http://www.visitkl.gov.my/visitklv2/index.php?r=column/cthree&id=109&place_id=958,https://goo.gl/maps/UhyF23jQSwaAnRog9,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:22","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","Lot 41, Seksyen, 58, Jalan Pinang, 50450 Kuala Lumpur",+60323801293,323801293,Art and Culture,https://upload.wikimedia.org/wikipedia/commons/a/aa/As_Syakirin_Mosque%2C_Kuala_Lumpur.jpg
Kuala Lumpur,KLCC Park,4.6,Urban oasis with animated fountains,http://www.suriaklcc.com.my/attractions/klcc-park/,https://g.page/klcc-park?share,"https://www.google.com/search?q=food+in+kuala+lumpur&rlz=1C1GCEU_en&tbm=lcl&ei=WPKNY8XKHNC74-EPjtWFyA8&oq=food+in+kuala+lum&gs_lcp=Cg1nd3Mtd2l6LWxvY2FsEAMYADIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBggAEBYQHjIGCAAQFhAeMgYIABAWEB4yBggAEBYQHjIGCAAQFhAeMgYIABAWEB46BAgAEEM6BQgAEJECUPsHWPgRYOUbaAFwAHgAgAG7AYgBpwySAQQwLjEwmAEAoAEBwAEB&sclient=gws-wiz-local#rlfi=hd:;si:;mv:[[3.1611445,101.7205238],[3.1318859999999997,101.6836769]];tbs:lrf:!1m4!1u3!2m2!3m1!1e1!1m4!1u2!2m2!2m1!1e1!2m1!1e2!2m1!1e3!3sIAE,lf:1,lf_ui:90","https://www.google.com/travel/hotels/Kuala%20Lumpur,%20Federal%20Territory%20of%20Kuala%20Lumpur?g2lb=2502548,2503771,2503781,4258168,4270442,4284970,4291517,4306835,4308226,4597339,4718358,4723331,4731329,4757164,4814050,4861688,4864715,4874190,4879519,4886082,4886480,4893075,4903082,4906050&hl=en-MY&gl=my&cs=1&ssta=1&q=hotels+in+kuala+lumpur&ts=CAESABocEhoSFAoHCOYPEAwYCBIHCOYPEAwYCRgBMgIQACoHCgU6A01ZUg&rp=EPbdxMilgsaFiAEQibSFxNOZ-NnPARDn7Naf6t3eshUQtNHsluCI7IQHOAFAAEgCogEvS3VhbGEgTHVtcHVyLCBGZWRlcmFsIFRlcnJpdG9yeSBvZiBLdWFsYSBMdW1wdXKaAgIIAA&ap=aAE&ictx=1&sa=X&ved=2ahUKEwjh4oX8zeL7AhVR8DgGHViKDlAQtccEegQICRB_","KLCC, Lot No. 241, Level 2, Suria, Kuala Lumpur City Centre, 50088 Kuala Lumpur",+60323822828,323822828,Art and Culture,https://www.suriaklcc.com.my/wp-content/uploads/2022/01/KLCC-Park-900x600-1.jpg
